property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,type_of_sale,number_of_bedrooms,living_area,equiped_kitchen,furnished,open_fire,terrace,garden,surface_of_good,number_of_facades,swimming_pool,state_of_building
11149726,uccle,1180,1000000,house,apartment_block,for sale,6,0,1,0,0,50,true,,0,0,TO_BE_DONE_UP
11149131,forest,1190,690000,house,mixed_use_building,for sale,4,0,1,0,0,0,true,,0,0,TO_RENOVATE
11144467,chenee,4032,85000,house,house,for sale,3,0,1,0,0,40,true,,0,0,TO_RENOVATE
11138468,nieuwpoort,8620,499000,apartment,apartment,for sale,4,0,1,0,0,0,true,,0,0,AS_NEW
11149725,woluwe-saint-pierre,1150,1399000,house,apartment_block,for sale,8,0,1,0,0,155,true,,0,0,GOOD
11149707,etterbeek,1040,1399000,house,apartment_block,for sale,8,0,1,0,0,155,true,,0,0,GOOD
11149527,knokke-heist,8300,2095000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11148788,bruxelles,1020,199000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,TO_RENOVATE
11148764,woluwe-saint-lambert,1200,355000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11153308,evere,1140,525000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11149708,uccle,1180,665000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11153307,evere,1140,325000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11135459,berchem-sainte-agathe,1082,142000 - 418000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11155866,sambreville,5060,439000,house,villa,for sale,3,0,1,0,0,0,0,,0,0,JUST_RENOVATED
11155865,waterloo,1410,440000,house,house,for sale,3,0,1,0,0,100,true,,0,0,AS_NEW
11155868,eernegem,8480,279000,house,house,for sale,3,0,0,0,0,0,0,,0,0,
11150504,saint-gilles,1060,975000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11136973,hasselt,3500,136393 - 778515,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11155859,brugge,8000,345000,house,house,for sale,3,0,0,0,0,0,0,,0,0,
11155855,beverlo,3581,183600,apartment,apartment,for sale,1,0,0,0,0,0,true,,0,0,
11155856,beringen,3580,168700,apartment,apartment,for sale,1,0,0,0,0,0,true,,0,0,
11155851,hasselt,3500,799000,house,house,for sale,7,0,1,0,0,0,0,,0,0,
11155852,diest,3290,249900,apartment,apartment,for sale,2,0,0,0,0,0,0,,0,0,TO_BE_DONE_UP
11155846,geraardsbergen,9500,360000,house,mixed_use_building,for sale,3,0,1,0,0,0,true,,0,0,
11155847,overboelare,9500,300000,house,bungalow,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11155849,geraardsbergen,9500,319000,house,mixed_use_building,for sale,4,0,1,0,0,0,true,,0,0,GOOD
11155845,schendelbeke,9506,449500,house,house,for sale,4,0,1,0,0,0,true,,0,0,GOOD
11155839,overboelare,9500,300000,house,mixed_use_building,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11155837,geraardsbergen,9500,299000,house,house,for sale,3,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11155842,geraardsbergen,9500,175000,apartment,duplex,for sale,1,0,1,0,0,0,0,,0,0,GOOD
11150573,antwerpen-borgerhout,2140,249900,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11155838,geraardsbergen,9500,350000,house,mixed_use_building,for sale,3,0,1,0,0,0,true,,0,0,
11155841,geraardsbergen,9500,350000,house,house,for sale,3,0,1,0,0,0,true,,0,0,
11155836,geraardsbergen,9500,175000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,GOOD
11155834,geraardsbergen,9500,319000,house,house,for sale,4,0,1,0,0,0,true,,0,0,GOOD
11155832,overboelare,9500,300000,house,house,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11155831,geraardsbergen,9500,170000,house,mixed_use_building,for sale,4,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11155827,geraardsbergen,9500,350000,house,mixed_use_building,for sale,3,0,1,0,0,0,true,,0,0,
11155828,schendelbeke,9506,449500,house,mixed_use_building,for sale,4,0,1,0,0,0,true,,0,0,GOOD
11155830,geraardsbergen,9500,449500,house,mixed_use_building,for sale,4,0,1,0,0,0,true,,0,0,GOOD
11155826,geraardsbergen,9500,349500,house,house,for sale,4,0,1,0,0,0,0,,0,0,GOOD
11155833,geraardsbergen,9500,299000,house,mixed_use_building,for sale,3,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11155829,geraardsbergen,9500,100000,house,mixed_use_building,for sale,2,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11155823,geraardsbergen,9500,170000,house,house,for sale,4,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11146263,berchem-sainte-agathe,1082,280000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11155821,geraardsbergen,9500,350000,house,house,for sale,3,0,1,0,0,0,true,,0,0,
11146265,berchem-sainte-agathe,1082,480000,apartment,apartment,for sale,4,0,1,0,0,0,true,,0,0,AS_NEW
11149361,seraing,4100,179000,house,house,for sale,3,0,1,0,0,20,true,,0,0,GOOD
11155820,geraardsbergen,9500,360000,house,house,for sale,3,0,1,0,0,0,true,,0,0,
11144782,lokeren,9160,168000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,GOOD
11144661,wilrijk,2610,149000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,AS_NEW
11144611,berchem,2600,215000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,GOOD
11143837,liedekerke,1770,319000,apartment,duplex,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11145842,bredene,8450,545000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,GOOD
11151904,deurne,2100,800000,house,mixed_use_building,for sale,3,0,1,0,0,450,0,,0,0,JUST_RENOVATED
11151756,braine-le-comte,7090,695000,house,villa,for sale,8,0,1,0,0,0,true,,0,0,GOOD
11151732,soignies,7060,695000,house,house,for sale,8,0,1,0,0,0,true,,0,0,GOOD
11150282,knokke-heist,8300,1250000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11134157,tongeren,3700,169000,house,house,for sale,4,0,1,0,0,360,true,,0,0,GOOD
11134158,oupeye,4684,199000,house,bungalow,for sale,2,0,1,0,0,100,true,,0,0,TO_BE_DONE_UP
11134170,seraing,4101,209900,house,mixed_use_building,for sale,3,0,1,0,0,0,0,,0,0,JUST_RENOVATED
11133910,berchem-sainte-agathe,1082,220000 - 480000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11134766,mortsel,2640,299000,apartment,apartment,for sale,3,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11134477,kessel,2560,313800 - 313800,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11050812,antwerp,2018,249900,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,AS_NEW
11133687,gavere,9890,356147.12 - 388789.12,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11133918,bruxelles,1000,265000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,GOOD
11133706,gent,9000,356500,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11134217,harelbeke,8530,407000 - 435000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11134745,beersel,1653,499000,house,town_house,for sale,3,0,1,0,0,360,true,,0,0,GOOD
11134252,dilbeek,1700,469000,house,villa,for sale,2,0,1,0,0,455,true,,0,0,JUST_RENOVATED
11133752,maldegem,9990,624000,house,villa,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11142084,antwerpen,2018,187000,house,mixed_use_building,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11133606,antwerpen-2000,2000,745000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11155694,wondelgem,9032,495000,house,house,for sale,4,0,1,0,0,0,0,,0,0,AS_NEW
11140956,ronse,9600,265000,house,mixed_use_building,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11155691,oedelem,8730,459000,house,house,for sale,4,0,0,0,0,0,0,,0,0,
11140957,brakel,9660,349000,house,house,for sale,3,0,1,0,0,667,true,,0,0,GOOD
11155692,gent,9000,339000,house,house,for sale,4,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11155688,tournai,7500,229000,apartment,apartment,for sale,3,0,0,0,0,0,0,,0,0,
11155689,betekom,3130,425000,house,house,for sale,4,0,1,0,0,0,true,,0,0,
11155690,velzeke-ruddershove,9620,395000,house,villa,for sale,3,0,0,0,0,800,0,,0,0,TO_RENOVATE
11155685,sint-pieters-leeuw,1600,219000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
10656140,sint-pieters-leeuw,1600,425000,house,bungalow,for sale,2,0,1,0,0,0,0,,0,0,
10830542,warchin,7548,270000,house,villa,for sale,4,0,0,0,0,0,0,,0,0,
11155693,gent,9000,459900,house,house,for sale,5,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11155683,antwerp,2060,179000,house,house,for sale,4,0,0,0,0,21,0,,0,0,TO_RENOVATE
11155679,antwerpen%20%282000%29,2000,485000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11155682,dendermonde%20baasrode,9200,425000,house,house,for sale,4,0,1,0,0,0,0,,0,0,GOOD
11155680,menen,8930,139000,house,house,for sale,2,0,1,0,0,0,0,,0,0,
11155677,antwerpen%20%282000%29,2000,465000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,
11155675,pittem,8740,285000,house,house,for sale,2,0,0,0,0,0,true,,0,0,
11155673,moustier,5190,180000,apartment,apartment,for sale,3,0,0,0,0,0,0,,0,0,GOOD
11155676,izegem,8870,172500,house,house,for sale,2,0,0,0,0,0,0,,0,0,
11155678,antwerpen%20%282000%29,2000,475000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,
11155672,moustier,5190,180000,apartment,apartment,for sale,2,0,0,0,0,0,0,,0,0,
11155669,bredene,8450,373762 - 373762,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11155668,grand-reng,6560,79000,house,house,for sale,6,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11155664,roeselare,8800,302142,house,house,for sale,3,0,1,0,0,0,0,,0,0,GOOD
11155660,sint-niklaas,9100,398500,house,house,for sale,5,0,0,0,0,0,true,,0,0,TO_BE_DONE_UP
11155659,sint-niklaas,9100,449000,house,house,for sale,3,0,0,0,0,0,0,,0,0,
11155655,tongeren,3700,249000,apartment,penthouse,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11155654,assebroek,8310,209000,house,house,for sale,3,0,0,0,0,0,0,,0,0,
11155653,sint-gillis-bij-dendermonde,9200,290000,house,apartment_block,for sale,3,0,0,0,0,0,0,,0,0,
11131488,blankenberge,8370,295000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11155650,zwevegem,8550,257000,house,house,for sale,2,0,0,0,0,0,0,,0,0,
11155651,vichte,8570,428000,house,house,for sale,3,0,0,0,0,0,0,,0,0,GOOD
11131905,dendermonde,9200,324900,house,house,for sale,2,0,1,0,0,147,true,,0,0,GOOD
11132174,dessel,2480,330000 - 345000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11131307,zaventem,1930,349000,house,house,for sale,4,0,1,0,0,120,true,,0,0,JUST_RENOVATED
11131027,perwez,1360,309000 - 309000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11132749,zingem,9750,349990 - 429990,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11131933,erpe-mere,9420,375000 - 375000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11130823,gavere,9890,360000 - 392000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11131105,rotselaar,3110,359000 - 399000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11130835,gent-sint-denijs-westrem,9051,369000 - 490000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11130877,gent,9000,495000 - 1325000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11130813,lierde,9570,398175 - 431925,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11132404,court-saint-etienne,1490,595000,house,house,for sale,4,0,1,0,0,400,true,,0,0,JUST_RENOVATED
11130722,brussels-city,1000,549000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11132593,herent,3020,775000,apartment,loft,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11130848,sint-martens-latem,9830,1016000 - 1372000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11130629,woluwe-saint-pierre,1150,681000 - 739000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11132324,knokke-heist,8300,1235000 - 1235000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11137923,gent-wondelgem,9032,418000,house,house,for sale,3,0,1,0,0,100,true,,0,0,AS_NEW
11130863,gent,9000,1016000 - 1372000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11080049,anderlecht,1070,380000,house,house,for sale,5,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11137925,gavere,9890,510000,house,house,for sale,3,0,1,0,0,179,true,,0,0,TO_BE_DONE_UP
11139697,uccle,1180,850000,house,house,for sale,5,0,1,0,0,165,true,,0,0,AS_NEW
11139236,dendermonde,9200,449000,house,mansion,for sale,5,0,0,0,0,0,0,,0,0,TO_BE_DONE_UP
11145309,ruisbroek,2870,394000,house,house,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11153358,oupeye,4680,153000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11153260,lede,9340,195000,apartment,ground_floor,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11140886,gavere,9890,268700,apartment,ground_floor,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11155586,kortessem,3720,199000,house,house,for sale,2,0,1,0,0,0,true,,0,0,TO_RENOVATE
11155583,lummen,3560,379000,house,house,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11155584,zonhoven,3520,395000,house,house,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11140878,gavere,9890,276075,apartment,ground_floor,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11153146,anderlecht,1070,269000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,AS_NEW
11155582,alken,3570,499000,house,mixed_use_building,for sale,3,0,1,0,0,0,0,,0,0,TO_RENOVATE
11155577,hasselt,3500,149000,apartment,ground_floor,for sale,1,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11155580,houthalen-helchteren,3530,339000,house,house,for sale,3,0,1,0,0,0,0,,0,0,GOOD
11155581,hasselt,3511,285000,house,house,for sale,4,0,1,0,0,0,0,,0,0,TO_RENOVATE
11155576,zonhoven,3520,439000,house,house,for sale,4,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11155578,hasselt,3510,359000,house,house,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11155573,buggenhout,9255,379000,house,house,for sale,3,0,0,0,0,0,0,,0,0,
11155569,kinrooi,3640,327888,house,house,for sale,4,0,0,0,0,423,0,,0,0,
11155572,dendermonde,9200,465000,house,house,for sale,3,0,0,0,0,0,0,,0,0,
11155562,blankenberge,8370,369000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,GOOD
11155561,blankenberge,8370,269000,house,town_house,for sale,3,0,0,0,0,0,0,,0,0,
11155568,geraardsbergen,9500,175000,house,mixed_use_building,for sale,3,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11155566,geraardsbergen,9500,850000,house,mixed_use_building,for sale,3,0,1,0,0,0,0,,0,0,GOOD
11155567,geraardsbergen,9500,850000,house,house,for sale,3,0,1,0,0,0,0,,0,0,GOOD
11155560,antwerp,2018,289000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,GOOD
11155558,vinkt,9800,368180,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,
11155556,menen,8930,89000,house,house,for sale,4,0,0,0,0,0,0,,0,0,TO_RENOVATE
11155551,geraardsbergen,9500,250000,house,house,for sale,4,0,1,0,0,0,0,,0,0,JUST_RENOVATED
11155549,geraardsbergen,9500,300000,house,mixed_use_building,for sale,3,0,1,0,0,0,0,,0,0,TO_RENOVATE
11155554,geraardsbergen,9500,300000,house,house,for sale,3,0,1,0,0,0,0,,0,0,TO_RENOVATE
11155565,geraardsbergen,9500,175000,house,house,for sale,3,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11155552,geraardsbergen,9500,320000,house,house,for sale,4,0,1,0,0,0,0,,0,0,GOOD
11155550,geraardsbergen,9500,320000,house,mixed_use_building,for sale,4,0,1,0,0,0,0,,0,0,GOOD
11155545,sint-kruis,8310,995000,house,villa,for sale,5,0,1,0,0,735,0,,0,0,GOOD
11155544,kortessem,3720,325000,house,house,for sale,3,0,0,0,0,0,0,,0,0,GOOD
11144624,ronse,9600,225000 - 315000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11143793,evere,1140,240000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11008747,hoevenen,2940,310000,house,town_house,for sale,3,0,1,0,0,90,0,,0,0,TO_BE_DONE_UP
11144575,bruxelles,1130,215000 - 249500,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11155547,geraardsbergen,9500,250000,house,mixed_use_building,for sale,4,0,1,0,0,0,0,,0,0,JUST_RENOVATED
11145390,genk,3600,251500 - 517500,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11144002,gent,9000,260000 - 260000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11144700,jambes,5100,285475 - 332881.19,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11143992,oudenaarde,9700,262000 - 329000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11145866,turnhout,2300,269000 - 549000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11144617,ronse,9600,315500 - 320500,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11144068,ixelles,1050,395000 - 4000000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11144814,gent,9000,325000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,GOOD
9375778,brussels-city,1000,409000 - 885000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11143936,wijgmaal,3018,438000,house,house,for sale,4,0,1,0,0,65,true,,0,0,GOOD
11143954,gentbrugge,9050,467000 - 547500,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11143726,maarkedal,9680,575000,house,villa,for sale,4,0,1,0,0,800,true,,0,0,GOOD
11143713,burdinne,4210,450000,house,country_cottage,for sale,3,0,1,0,0,1600,true,,0,0,AS_NEW
11120444,charleroi,6020,99000,house,house,for sale,3,0,1,0,0,0,true,,0,0,TO_RENOVATE
11144057,uccle,1180,1295000 - 1295000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11144379,ixelles,1050,449000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11151820,nieuwpoort,8620,165000,apartment,flat_studio,for sale,0,0,1,0,0,0,true,,0,0,GOOD
11151111,uccle,1180,1000000,house,mansion,for sale,6,0,1,0,0,50,true,,0,0,TO_BE_DONE_UP
11150716,overijse,3090,849000,house,villa,for sale,4,0,1,0,0,350,true,,0,0,AS_NEW
11150560,grimbergen,1853,239000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11150509,aalst,9300,279000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11137657,bruxelles,1000,216500,apartment,kot,for sale,0,0,1,0,0,0,0,,0,0,AS_NEW
11150896,ixelles,1050,330000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,GOOD
11150619,ixelles,1050,495000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11151844,anderlecht,1070,399000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11150872,ixelles,1050,720000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11156026,hoboken,2660,196000,apartment,ground_floor,for sale,1,0,1,0,0,0,0,,0,0,JUST_RENOVATED
11156025,antwerp,2060,289000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,JUST_RENOVATED
11156024,antwerp,2060,695000,house,apartment_block,for sale,6,0,1,0,0,0,0,,0,0,GOOD
11156021,borgerhout,2140,225000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,GOOD
11156022,borgerhout,2140,189000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11156023,antwerp,2020,189000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,
11156019,antwerp,2060,179000,apartment,apartment,for sale,2,0,0,0,0,0,true,,0,0,GOOD
11156020,antwerp,2060,315000,house,apartment_block,for sale,2,0,1,0,0,51,true,,0,0,TO_RENOVATE
11156017,borgerhout,2140,169000,apartment,apartment,for sale,1,0,1,0,0,91,true,,0,0,GOOD
11156018,antwerp,2020,369000,house,apartment_block,for sale,3,0,0,0,0,0,0,,0,0,TO_RENOVATE
11144033,gent,9000,289000,house,house,for sale,3,0,1,0,0,8,0,,0,0,TO_BE_DONE_UP
10939752,lennik,1750,565847,house,house,for sale,4,0,1,0,0,0,0,,0,0,GOOD
11156013,berchem,2600,275000,house,house,for sale,4,0,1,0,0,0,0,,0,0,TO_RENOVATE
11156011,antwerp,2018,199000,apartment,flat_studio,for sale,1,0,1,0,0,0,0,,0,0,AS_NEW
11156014,berlaar,2590,369000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11156012,borgerhout,2140,215000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11156003,hemiksem,2620,349000,house,house,for sale,3,0,1,0,0,0,0,,0,0,JUST_RENOVATED
11156009,borgerhout,2140,359000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,JUST_RENOVATED
11156007,borgerhout,2140,199000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,JUST_RENOVATED
11156006,antwerp,2018,300000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11156010,hoboken,2660,259000,house,house,for sale,2,0,1,0,0,0,0,,0,0,GOOD
11156005,hemiksem,2620,299000,house,house,for sale,2,0,1,0,0,0,0,,0,0,TO_RENOVATE
11156004,westende,8434,349000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11156002,berchem,2600,335000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11155998,hoboken,2660,225000,house,house,for sale,3,0,1,0,0,115,true,,0,0,TO_RENOVATE
11155999,borgerhout,2140,315000,apartment,apartment,for sale,4,0,1,0,0,0,true,,0,0,GOOD
9979266,leuven,3000,561357 - 1883621,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11156001,antwerp,2020,379000,house,mansion,for sale,4,0,1,0,0,22,0,,0,0,GOOD
11155995,antwerp,2140,395000,house,mixed_use_building,for sale,4,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11155992,hoboken,2660,195000,apartment,service_flat,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11155991,wilrijk,2610,249000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11155988,wilrijk,2610,259000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11076640,werchter,3118,605000 - 640000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11153322,gent-sint-denijs-westrem,9051,1016000 - 1372000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11152298,brussels-city,1000,165000,apartment,flat_studio,for sale,0,0,1,0,0,0,0,,0,0,GOOD
11151708,helecine,1357,136500 - 246500,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11150748,anderlecht,1070,184900,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,TO_RENOVATE
11151417,grivegnee,4030,139000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11135884,blankenberge,8370,199000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,AS_NEW
11152299,brussels-city,1000,195000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,GOOD
11152551,gent,9000,255000 - 400000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11152550,gent,9000,255000 - 400000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11151762,forest,1190,275000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,AS_NEW
11150545,gent,9000,260000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11152186,herentals,2200,205000 - 495000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
10699181,blankenberge,8370,279000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,GOOD
11152549,wetteren,9230,260000 - 410000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11152248,bruxelles,1000,289000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,GOOD
11152264,berlaar,2590,319500 - 319500,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11150522,gavere,9890,356147.12 - 388789.12,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11151743,laakdal,2430,380600 - 380600,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11064472,forest,1190,350000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
10739253,ranst-broechem,2520,384946 - 486068,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11152796,brasschaat,2930,529000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11151746,laakdal,2430,397660 - 397660,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11150513,gent-gentbrugge,9050,560000 - 640000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11151131,steenokkerzeel,1820,475000,house,house,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11156135,brecht,2960,563500,house,house,for sale,4,0,1,0,0,0,true,,0,0,
11150386,ghent,9000,398000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11150926,knokke,8300,925000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,TO_RENOVATE
11150480,gent,9000,625000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,TO_RENOVATE
11148725,anderlecht,1070,289500,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11156132,schilde,2970,389000,house,house,for sale,3,0,1,0,0,0,true,,0,0,TO_RENOVATE
11156134,zoersel,2980,365000,house,house,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11156131,brasschaat,2930,289000,apartment,apartment,for sale,3,0,0,0,0,0,0,,0,0,AS_NEW
11156129,brasschaat,2930,330000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11156128,brecht,2960,499000,house,house,for sale,3,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11156124,brasschaat,2930,449000,house,house,for sale,3,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11156126,brasschaat,2930,269000,apartment,ground_floor,for sale,2,0,1,0,0,0,true,,0,0,GOOD
